"Author","MinRating","MaxRating","MedRating","AvgRating"
"AramsayiPregius",123,123,123,123
"Arana_Q",131,679,405,405
"AranelErunyauve",154,334,159,215.666666666667
"Arastel",188,188,188,188
"ArbutusBlossoms",398,398,398,398
"Arcanaacid",504,1488,996,996
"ArcaneHackist",159,326,242.5,242.5
"Archaeodigit_dima",286,286,286,286
"Archangelsanonymous (ArchangelsAnonymous)",642,642,642,642
"Archer973",549,1328,636,837.666666666667
"Archonadeptus",150,598,345,348.461538461538
"Archonate_Soerwen",148,148,148,148
"ArcticHangover",156,156,156,156
"ArcticLucie",735,735,735,735
"Arctoid32",231,231,231,231
"Arcturis",148,148,148,148
"Arda_Luthien",838,838,838,838
"ArdentAspen2",358,5734,1944,2432.66666666667
"ArdyJudas",1708,1708,1708,1708
"Aredhel_Alcarin",33,1013,523,523
"ArfFromMars",209,209,209,209
"Argendriel",222,594,406,407.333333333333
"ArgentGale",483,6123,1279,2628.33333333333
"ArgentLives",1436,2562,1875,1957.66666666667
"Argent_Vulpine",15,42,28.5,28.5
"Argentat",12,12,12,12
"Argetaie",714,714,714,714
"Arghnon",145,1195,670,670
"AriaAlways",36,36,36,36
"AriaGS",547,547,547,547
"AriaGrillArchive (AriaGrill)",436,436,436,436
"AriaGrillMisc (AriaGrill)",217,2189,1203,1203
"AriadneJoly",1734,1734,1734,1734
"Ariana Deralte (ArianaDeralte)",465,2547,1430.5,1468.25
"AriannaWolff",737,1252,1143,1044
"Aridette",177,2368,1010,1031.57142857143
"AriesBatman",195,195,195,195
"AriesOnMars",1106,2122,1743,1657
"Arintothewoods",391,506,448.5,448.5
"Aristippus",945,945,945,945
"Aristotle_410",4357,4357,4357,4357
"Arisuke",39,39,39,39
"Arisusan",1947,7819,2607,3745
"Arizona_Sword",860,1514,985,1086
"Arkainea",16,1004,379,374.217391304348
"ArkhamWolf",84,84,84,84
"Arkham_Cat",469,705,470,548
"ArlenianChronicles",3709,9860,9544,7704.33333333333
"Arlothia",178,901,343,440.888888888889
"Arlyshawk",470,509,481,486.666666666667
"Armand42",718,2780,1749,1749
"Armayra",21,909,592,564.625
"ArmedWithAStaringFly",480,3587,1491,1643.14285714286
"ArminArlertTheHero",1106,1106,1106,1106
"Armin_05",75,5442,618,1554.33333333333
"ArmitageRen34",340,340,340,340
"Arnis",110,154,132,132
"AroWanKenobi",317,8718,7553,5529.33333333333
"Aro_Ace_Austrian_in_Space",92,672,307,357
"Arrolyn1114",1806,1806,1806,1806
"Arrow99104",35,35,35,35
"Ars_Longa",1457,1457,1457,1457
"ArsenicAndOldLace (orphan_account)",169,754,187,360.4
"Arson_Aetcuh",900,1517,1208.5,1208.5
"Art3mys",200,2091,343,878
"ArtGremlin",263,531,397,397
"ArtWithShezz",44,1688,606,675
"Art_Is_A_Form_Of_Anxiety",7,28,17.5,17.5
"Art_Ninja",159,159,159,159
"Artanar0",839,1279,1059,1059
"Artemis1000",139,2011,330,542.243243243243
"ArtemisBare",1028,1028,1028,1028
"ArtemisDax",467,467,467,467
"ArtemisDiana",259,2112,1185.5,1185.5
"ArtemisPendragon (ArtemisPendragyn)",1158,1158,1158,1158
"ArtemisRose727",424,424,424,424
"ArtemisSol",348,348,348,348
"Artemis_Neardos",1544,5561,3552.5,3552.5
"Artherra",130,482,283,294
"Arthórien (AmberDread)",121,121,121,121
"Artiesile",34,1012,186,341.631578947368
"ArtificerGunn",430,430,430,430
"ArtificialWick",17,17,17,17
"Artifiction",27,76,51.5,51.5
"Artikka",331,14173,3416.5,4075.41666666667
"ArtistAtHeart1",308,1369,568,748.333333333333
"ArtisticVicu",25,25,25,25
"Arvanion",4653,4653,4653,4653
"ArvenaPeredhel",394,394,394,394
"Arwen00710",6232,11546,10674,9484
"ArwingYoshi",103,103,103,103
"AryaTred",2835,2835,2835,2835
"Aryzia",168,185,176.5,176.5
"Asaki_Kiri",175,175,175,175
"Asami_T",1779,1779,1779,1779
"AshGunnywolf",166,539,352.5,352.5
"Ash_Sokia",64,64,64,64
"Ash_Tree",312,1006,659,659
"Ashatrychka",8,195,82,86.3793103448276
"Ashcantwrite",36,3237,1901.5,1862.83333333333
"AsherTye",116,116,116,116
"Asher_2179",61,61,61,61
"AshesGleamandGlow",78,997,537.5,537.5
"AshesToFrost",79,79,79,79
"AshesofOrisoun (orphan_account)",50,50,50,50
"Ashkhan",60,108,74,80.6666666666667
"Ashla_Ti",12,1015,375,444.25
"AshleyHChan",282,895,588.5,588.5
"AshtynJones",83,83,83,83
"Asimiento",3116,3116,3116,3116
"Asimplewriterlivingasimplelife2",1553,4714,1906,2373.4
"Ask (Askii)",27,27,27,27
"AskArmitageHux",104,1006,194,434.666666666667
"AslansCompass",67,842,340,397.25
"AsleepattheWeil",713,713,713,713
"Aspen System (dementedsoldier)",51,51,51,51
"AssassinMina",109,109,109,109
"AssassinOfRome",1117,10156,4511,5261.33333333333
"Asta_Lily",806,806,806,806
"Astalitha",1857,5114,4001,3657.33333333333
"Astapae (EchoIsles99)",56,118,87,87
"Asteria98",181,249,215,215
"AsteriaWhite",297,297,297,297
"AstericLightning",114,387,229,230.545454545455
"Asthefirerises",1649,4518,2533,2808.25
"AsthraPolaris",777,777,777,777
"AstraNite",444,779,611.5,611.5
"AstralAlmighty",177,1544,587,640.6875
"AstralArcher12",2291,2291,2291,2291
"AstralOmega",835,835,835,835
"Astray",111,4062,316,744.066666666667
"Astre_Red",166,436,345,315.666666666667
"Astreaseria",296,993,644.5,644.5
"Astrid200213",2172,2172,2172,2172
"AstridMyrna",426,5680,903,1477.125
"AstroBookwormSinger",91,91,91,91
"Astro_Gobo",687,1010,848.5,848.5
"Astrollnut",330,330,330,330
"Astronautka",123,251,183,189.8
"Astronut",30,735,175,213.84
"AstrumSicarius",355,1552,602,750.2
"AsunaChinaDoll",81,2285,762,1079
"Asymptotical",476,815,645.5,645.5
"AtLoLevad",205,1015,457.5,477.434782608696
"AtThisPoint",1511,1679,1595,1595
"Atalante",570,1923,1003,1178.57142857143
"Atchamb7",396,3658,860.5,1121.25
"AteIsa",35,219,66,104.2
"Atelephobia",717,717,717,717
"AthLovegood",548,548,548,548
"AthanasiusCreations",410,2288,958.5,1191.83333333333
"Athedreamer",2088,15394,8741,8741
"Athena83",422,669,620,570.333333333333
"AthenaMuse",247,247,247,247
"AthenaReigns",7330,7330,7330,7330
"AthenaStarsnow",105,253,179,179
"Athenafg26",261,261,261,261
"Atlantia",1133,1133,1133,1133
"AtlantisLux",129,129,129,129
"AtlasAffogato",2770,2770,2770,2770
"AtleasrK",141,308,173,207.333333333333
"AtlinMerrick",160,327,243.5,243.5
"Atra Materia (TheDarkMaterial)",326,326,326,326
"Atrosanguineus",2248,2248,2248,2248
"Auamn (PumpkinNibbz)",197,197,197,197
"Aube",12,12,12,12
"Auburnish",744,744,744,744
"Aud_McCartney",259,467,363,363
"Audrey_Lynne",758,758,758,758
"AudrielTaurelin",20,668,139.5,206.375
"Audrina1125",124,124,124,124
"AugmentedBeauty",88,1129,608.5,608.5
"Augustine94",130,4214,219.5,922.333333333333
"AulaCicero",13,755,118,295.333333333333
"Aunt_MaraJade",706,706,706,706
"AuntieEm30",311,5136,2138,2430.75
"Aunty_Climatic",1074,1074,1074,1074
"AuraMeche",202,202,202,202
"Auranthe",10,10,10,10
"Aurazian",553,687,620,620
"Aurealin",336,336,336,336
"AureliaGone",969,26730,13461,13720
"Aurendel",451,938,694.5,694.5
"Aureutr_Accoredge",1418,1418,1418,1418
"Aurik_Kal_Durin",20,20,20,20
"AuroraNeutron",8944,8944,8944,8944
"AurumCalendula",1735,1735,1735,1735
"Austere_Cinere",1875,1875,1875,1875
"Autaria",306,1210,316,610.666666666667
"Autaria (orphan_account)",7367,7367,7367,7367
"AuthorOutOfTime",2001,2001,2001,2001
"AuthorToBeNamedLater",193,5512,1650,1947.15384615385
"Authoranna",287,1095,647,669
"Authoress",1551,1551,1551,1551
"AutieAuthorActivist",1397,1397,1397,1397
"Autistic_Assassin_Bird",186,186,186,186
"Autonomee",1440,1440,1440,1440
"Auttzthoughtz",125,125,125,125
"Autumn510",87,87,87,87
"AutumnJolene",937,3199,1939,2025
"AutumnWoodsDreamer",323,2244,412,993
"Autumn_Fey",194,194,194,194
"AutumnalWritings",824,824,824,824
"Autumnspinach",325,325,325,325
"Auxtessa",110,265,203,193.8
"Auzo",644,952,798,798
"Ava_Lira",176,176,176,176
"Avali",572,6616,1191,2286.5
"Avalon",584,584,584,584
"AvatarRoku1138",44,836,56,312
"Avatar_Snips",72,1300,405,545.5
"Avdal",4815,4873,4844,4844
"Avelera",748,748,748,748
"Avendesade",289,584,404,420.25
"AventiaWolf",24,69,46.5,46.5
"Averin",132,478,229,267
"Avian248",2497,2497,2497,2497
"Avita",249,249,249,249
"Avner_Varne",28,28,28,28
"Avsanka",70,451,84,201.666666666667
"AwCoffeeNo",475,475,475,475
"Aweirdperson111",185,185,185,185
"Awerka",49,319,184,184
"Awesome1fanficlover (orphan_account)",120,120,120,120
"AwkwardAngelIntrovert",255,1071,772.5,717.75
"Awkwardfanpanda",3877,3877,3877,3877
"Awseomness",223,223,223,223
"Axolotl_Supremacy",139,139,139,139
"AyaJinto",2644,2644,2644,2644
"Aya_Diefair",117,599,358,358
"Ayame_no_kimi",566,1345,845,918.666666666667
"Ayantiel",686,686,686,686
"AyeJay",106,106,106,106
"Ayearandaday",1906,40448,21177,21177
"Ayjay1778",8756,8756,8756,8756
"Ayleid",84,381,232.5,232.5
"Aynde",1281,2873,2077,2077
"Azalea_Scroggs",435,5591,3693,3174
"Azashenya",100,100,100,100
"Azdaema",23,1878,1370,999.6
"Azdaema Pods (Azdaema)",90,5430,399,1118.28571428571
"Azei",3862,3862,3862,3862
"AzeldaKurt",37,421,392,283.333333333333
"Azertyrobaz",78,2973,771,985.9
"Azharion",190,190,190,190
"Azriella_Helsing",231,231,231,231
"AzulaLover50000",45,45,45,45
"Azunaeri",144,144,144,144
"AzuraJae",493,5731,1962,2222
"Azure_Lynx",166,166,166,166
"Azure_Waves",133,133,133,133
"Azurite",408,408,408,408
"Azuwrite",375,375,375,375
"AzzleDazzle",676,676,676,676
"B0n_chann",1253,1253,1253,1253
"B3_B0",783,882,832.5,832.5
"BAmarino86",125,125,125,125
"BB9enthusiasm",180,180,180,180
"BB_Boule",698,698,698,698
"BH52",11,675,99,188.235294117647
"BHATC",312,868,590,590
"BKap",143,143,143,143
"BL4CK1 (webslinger9_5am)",503,503,503,503
"BLA2006",752,1009,880.5,880.5
"BSCDV99",8,8,8,8
"BSib",280,280,280,280
"BTA00",190,813,621,541.333333333333
"BXVAce",101,175,138,138
"B_Radley",271,1499,645,837.5
"Babblefishgirl",1048,1048,1048,1048
"Babie",475,475,475,475
"Bablefishmouse",586,5041,1250,2228.54545454545
"BabyDeer2298",210,210,210,210
"BabyYoda (IamJohnLocked4life)",738,738,738,738
"Baby_Yodel",210,210,210,210
"Bacara1138",45,171,108,108
"BackInMyDay",467,467,467,467
"Back_At_It_Betty",27189,27189,27189,27189
"Background_Foxe",367,435,401,401
"Bacner",66,336,206,197.285714285714
"BadBatcher_99",490,490,490,490
"BadForTheHeart",1200,1200,1200,1200
"BadWolfGirl01",330,330,330,330
"BadWolffe",371,1259,911,863
"BadbCatha",182,236,209,209
"Badwolf36",552,9526,2158,2717.78571428571
"BairnSidhe",2620,2620,2620,2620
"Bakasta64",487,487,487,487
"Bakery300",696,696,696,696
"Baku",1580,1580,1580,1580
"Balin_is_Life",149,149,149,149
"Bam4Me",1506,17687,4301,4835.68181818182
"BanSW",415,415,415,415
"BananaChef",525,525,525,525
"Banana_Wrapper",183,1408,400,544.333333333333
"Banananutloaf4life",73,8528,2307.5,3304
"Banavoid",213,275,261,249.666666666667
"Banderas8108",84,2249,120,817.666666666667
"Bandit123",142,942,542,542
"BanditQueen22",661,661,661,661
"BandraK",535,535,535,535
"Banehk",688,688,688,688
"BarbaRahRah",282,282,282,282
"BarbaraFett",2491,6452,4471.5,4471.5
"BarbaraKaterina",51,51,51,51
"Barbarella_2018",42,126,93,83.6
"BarbariousBarbarian",151,237,194,194
"Barbarismbeginsathome",427,427,427,427
"Barin_McLegg",1469,1469,1469,1469
"Bariray",262,262,262,262
"Barkour",840,2002,1421,1421
"BaronVonChop",75,2983,455,716.137931034483
"BaronessEmma",119,119,119,119
"Barrel2s1cool",426,426,426,426
"BarryPotter2003",123,123,123,123
"Bashful_Fox",1489,1489,1489,1489
"BasilLeaves",415,583,499,499
"Basingstoke",646,2709,1004,1324.6
"Bass0w0n",606,2794,1856,1744.09090909091
"Bassstation",27,27,27,27
"BastardlyOctoberSon",211,593,379,401.75
"BastetWrites",203,506,325,339.75
"BatOnTheAttic",245,3362,1803.5,1803.5
"Bat_and_Breakfast",378,378,378,378
"Bat_out_of_hell",61,61,61,61
"Batdad (MxOpifex)",196,2283,580,814.642857142857
"Batistasprincess",63,63,63,63
"Batjokespirkylux",819,819,819,819
"BatmansSidekic",24,24,24,24
"Batsutousai",722,722,722,722
"Batsy7",192,1032,293.5,419.666666666667
"Battletales",626,626,626,626
"BatuuPrincess",570,1183,962,956.6
"BayBee45",740,1357,995,1030.66666666667
"Baz",19,687,61.5,207.25
"BbbStrwbrry",2122,2122,2122,2122
"Bbblaney77",316,316,316,316
"BeMyDarkling",87,1182,359,542.666666666667
"Be_Right_Back",608,11502,2003.5,3484.125
"BeaCoron",15,15,15,15
"BeachBunny",524,682,535,580.333333333333
"Beacha",892,892,892,892
"Beachdreamy",1568,1603,1585.5,1585.5
"BeanBean8",1123,1646,1433,1435.8
"BeanieBaby",9154,15404,12279,12279
"BeansNBats",335,335,335,335
"Beatles_and_Bellarke",238,1499,467,734.666666666667
"Beatrix_acs",893,893,893,893
"Beau_bie",12,703,357.5,357.5
"BeautifulLaughingToes",121,121,121,121
"BeautifulSheep",519,519,519,519
"Beautiful_and_Broken",850,850,850,850
"Beautifularbiterdreamland",1259,2268,2126.5,1945
"BeautyAndTheBeskar",90,90,90,90
"Beautydragonfly",108,108,108,108
"Beautyofgrey",10,10,10,10
"Beavisworld",239,239,239,239
"BecTano",479,1373,1022.5,974.25
"Bec_of_Imagine_land",288,660,390,432
"BecauseItIsTheLight",390,5021,1844,2274.75
"BeccaBooks",115,115,115,115
"Beccabee",601,601,601,601
"Beckendorf",1863,1863,1863,1863
"BeeBeeAte_irl",530,530,530,530
"Bee_Knee",338,338,338,338
"Beebee_Ren",24,47,35.5,35.5
"Beeexx",2365,7149,4757,4757
"Beezonia",56,79,67.5,67.5
"BehindBrokenWindows",865,865,865,865
"Bekka911",4699,8005,5236,5980
"BelaNekra",1769,5208,4627.5,3901
"Belekoroz",544,544,544,544
"BelethIcarus",53,290,186,176.333333333333
"Bella Roido (Symolyn)",194,194,194,194
"BellaGriffin",63,711,309.5,310.666666666667
"BellaPotter",818,818,818,818
"Bellacupcakes (Littlemistake)",102,102,102,102
"Bellakitse",2012,3247,2629.5,2629.5
"Bellaluna1974 (Kryptoinuyasha)",1449,1449,1449,1449
"Bellathepotato",885,885,885,885
"Beloved_Monarch",48,2121,182.5,493.166666666667
"Belsmomaus",1043,2902,1265,1618.75
"BelugaBuddha",39,39,39,39
"BenSoloUnmasked",344,2065,1204.5,1204.5
"BenSolo_AndRey",1351,1603,1477,1477
"BenSolosGirl20",512,739,625.5,625.5
"BenW",39,641,82.5,174.8
"Ben_Scribbler",32,32,32,32
"Ben_Solo_Good_Boy_Sweater_Emporium",456,1819,1278,1226.875
"Ben_Solos_Writing_Avenger_203",707,3190,1302.5,1475.125
"Benedicthiddleston",514,514,514,514
"Benji1452",640,640,640,640
"Bennie_Courleciel",24,74,46,44
"BensCalligraphySet",3421,10800,7110.5,7110.5
"BensLostTookaCat (VillainTheBlank)",428,428,428,428
"Bensoloscalligraphyset",28,1686,783,832.333333333333
"Bentarb",58,273,164,154.5
"Beophron",676,676,676,676
"Bernadette_skywalker43",85,131,108,108
"BerryFable",509,937,723,723
"Besbe (ParaBell)",95,95,95,95
"Beshter",6398,6398,6398,6398
"BestDeadFriendsForever",1157,1157,1157,1157
"BestParsley",839,5162,3000.5,3000.5
"Bestbuds55",3305,8861,6083,6083
"Beth Winter (BethWinter)",46604,46604,46604,46604
"Bethtrue2020",115,789,409,397
"BexSilverthorne",238,238,238,238
"Bexxter",392,392,392,392
"Beyond_Zenith",791,1468,895,1051.33333333333
"Bi_Hufflepuff",348,348,348,348
"Bibridger",634,634,634,634
"Bicklex (orphan_account)",314,314,314,314
"Bif_With_A_Fic",1299,1299,1299,1299
"BiffElderberry",167,167,167,167
"BigBootBitch",53,53,53,53
"BigBosskMan92",16,58,37,37
"BigFatBumblebee",1453,19840,5709,7035.25
"BigFoot175",172,172,172,172
"BigStripeyLie",136,136,136,136
"Big_Geek",9894,9894,9894,9894
"BilbosMom",1609,1609,1609,1609
"BilingualBird",1211,1952,1581.5,1581.5
"Bill_The_Pony",514,1031,580,708.333333333333
"Bimo",376,376,376,376
"BinarySunsetLover15",734,734,734,734
"Binary_Sunset",85,951,180,286.285714285714
"BingeMac",41,41,41,41
"Binny_chicken",12,164,25,69.6
"Binouchetruc",55,7011,750,1235.56097560976
"Bioluminescent",107,107,107,107
"BipedalWoeMachine",156,4040,2009,1917
"Bipressed",856,856,856,856
"Birbliophile",221,221,221,221
"Birdbitch",254,1516,885,885
"BiscuitsForPotter",923,923,923,923
"BisexualDisaster531",516,516,516,516
"Bispaceace",132,779,563,511
"Bitchycornish",404,404,404,404
"BitterButter",123,123,123,123
"BitterChocolateStars",2110,43833,3564,11855.4285714286
"BitterSweetFarmgirl",134,134,134,134
"Bittereloquence",464,1989,1204.5,1215.5
"Bittodeath",556,18675,2710,4364.47368421053
"Bitumz",3638,3638,3638,3638
"Bl4ckHunter",271,319,295,295
"Blaaake",629,629,629,629
"BlackCohosh",176,176,176,176
"BlackFalcon1138",28,28,28,28
"BlackHunter666",131,2052,766,823
"BlackKyber",400,1460,680,867.571428571429
"BlackLothWolf",740,1197,977,972.75
"BlackSharkTooth",30,30,30,30
"BlackSolex",270,270,270,270
"BlackStar2711",1873,3352,2612.5,2612.5
"Black_Crystal_Dragon",238,4782,1023,1530.8
"Black_Raine74",161,161,161,161
"Blackkingsdream",283,935,554,558.714285714286
"Blackqueenofhearts",315,315,315,315
"Blackstackk",215,513,364,364
"BladeInTheBoulder",273,273,273,273
"BladedBlossom",446,2374,966,1087.1875
"BlaiddtheWolf",16570,16570,16570,16570
"Blairette",469,4064,2392,2329.25
"Blambleblee",10,17,13.5,13.5
"Blamey77",1096,1557,1326.5,1326.5
"Blankdice",173,173,173,173
"Blayk_ist_nichts_und_dumm",2636,2636,2636,2636
"Blaze097",45,45,45,45
"Blazecap",67,1500,293.5,496.5
"Blazesurrender",63,1238,650.5,650.5
"BlazinFae",333,333,333,333
"BlightHazbin",501,501,501,501
"Blihioma",123,123,123,123
"BlindBibliophile",38,95,66.5,66.5
"BlindManBaldwin",147,1285,817,766.5
"Blirzy",39,234,145,140.75
"Blitzeen",316,607,461.5,461.5
"Blitzye",338,930,634,634
"Blob47",239,985,298,507.333333333333
"Bloo",195,195,195,195
"Blooberry_321",586,586,586,586
"BloodFrost",295,2413,778,986.352941176471
"BloodMagic",257,257,257,257
"Bloodspit",2289,2289,2289,2289
"BloodyDemonWitch",529,7730,1406,2611.45454545455
"BloodyDevil",694,29624,974,10430.6666666667
"BloodyMary",22,1951,147,443.166666666667
"BloodyMary4All",532,532,532,532
"Bloody_Phantom",111,558,402,348.285714285714
"Bloody_Teared_Angel",1932,1932,1932,1932
"Bloodybamboozlement",3791,3791,3791,3791
"Bloopy42",31,31,31,31
"Bloothepirate",85,85,85,85
"Blossomdriver",149,149,149,149
"BlossomsintheMist",65,65,65,65
"Blu3g1rl",323,323,323,323
"BluCheeto",13421,13421,13421,13421
"BluDrgnTrvlr",1,1,1,1
"Blue1",113,113,113,113
"BlueChiss",749,749,749,749
"BlueGirlWambo",76,76,76,76
"BlueHairedGrace1010",342,342,342,342
"BlueManta",218,218,218,218
"BlueMarbles",134,417,275.5,275.5
"BlueMilkVegan",84,84,84,84
"BlueMoonAce",2997,2997,2997,2997
"BlueMountainFairy",17595,17595,17595,17595
"BlueNeutrino",248,248,248,248
"BluePickle",172,6839,1501,2089
"BluePurgatory",36,36,36,36
"BlueSapphire718",379,379,379,379
"BlueTeaParty",1308,1308,1308,1308
"BlueTeller",293,293,293,293
"BlueWarpath",306,306,306,306
"Blue_Daddys_Girl",58,20385,821.5,1524.08333333333
"Blue_Eyed_Dreamer",644,644,644,644
"Blue_Night_Blossom",7788,7788,7788,7788
"Blue_Savannah",4087,4087,4087,4087
"Blue_Sunshine",345,97613,2560,16046.3548387097
"Blue__Dreams",3506,3506,3506,3506
"Blue_fantasy",16,425,109,183.333333333333
"Bluebellstar",161,1904,674,783.457142857143
"BlueberryPerson",339,339,339,339
"Blueberry_Mocha",40,63,51.5,51.5
"Blueberry_styx",182,182,182,182
"BlueishSugar2288",154,1614,805,844.5
"Bluejogan",43,780,411.5,411.5
"Blueotterkitty",684,684,684,684
"Bluepaw265",1344,1344,1344,1344
"Bluestem",713,772,742.5,742.5
"Bluewritinghood",226,226,226,226
"Blueyedgurl",144,1588,454,622.333333333333
"Bluez2776",540,3850,1818,1929.85714285714
"BoKatan517",1294,1294,1294,1294
"BoStarsky",224,1285,407,588.25
"BobRussellFan",361,361,361,361
"BobasBounty5",33,205,98,117.8
"Bobateaz",793,846,831,823.333333333333
"Bobjoetoes",104,104,104,104
"BobosBizarreAdventures",457,457,457,457
"Bodldops",213,213,213,213
"Bofour223",13,13,13,13
"Bohemian_Anne",21,118,69.5,69.5
"BoiJustLetMeBe",1482,1482,1482,1482
"BoliTheSenate",203,3452,1475,1476.33333333333
"Bombastique",1152,1152,1152,1152
"BonesOfBirdWings",2603,2603,2603,2603
"BonesofBeowulf",259,5398,3789,3294.8
"BonitaBreezy",1151,1151,1151,1151
"Bonniemary",662,662,662,662
"Bonzu_Pippinpaddleopsicopolis",248,654,451,451
"Boo2020",547,1253,900,900
"Boochicken",652,652,652,652
"BookGirlFan",232,13619,1747,3615.4
"BookLoverL",354,452,403,403
"Bookboy",163,960,551.5,556.5
"Bookbugg",125,125,125,125
"Bookdragon123_4",19,19,19,19
"Bookie_on_the_Offbeat",174,1183,237,531.333333333333
"BookishBrigitta",241,309,275,275
"Booklight00",181,3229,2078,1958.5
"Bookmadsnow",51,110,80.5,80.5
"BooksAndCats",181,2783,928,1205
"Books_Tea_Fandoms",746,4255,824,1570.4
"Bookworm452",1204,2226,1715,1715
"BookwormGirl16",1255,1612,1433.5,1433.5
"BookwormSupreme",74,74,74,74
"Bookwormgal",1697,1697,1697,1697
"Booyahhayoob",18,18,18,18
"Bopdawoo",428,463,445.5,445.5
"BornToBeAGingerArcher",610,610,610,610
"Borsari",156,156,156,156
"BottomOfTheRiverbed",415,415,415,415
"Bouchelangelo",156,156,156,156
"BoudicaMuse",587,1745,1166,1166
"BouncyOrb",202,862,432.5,482.25
"Bowieandqueen11",307,645,476,476
"BoxFullofCats",246,1764,341,673
"BoyishStutter",335,335,335,335
"BraKet",66,464,236,250.5
"Bracefacefreak",1053,1786,1419.5,1419.5
"Brachylagus_fandom",397,397,397,397
"Brackenfern",227,227,227,227
"Bracketyjack",556,556,556,556
"BradyGirl_12",204,1823,651,807.714285714286
"Brain_Empty",233,313,273,273
"Bralatine",88,1489,741.5,688.5
"BravePrincess19",1755,2324,2039.5,2039.5
"Brawny_Thesaurus",2031,2031,2031,2031
"BraxtonMadcap (art_of_a_diffrent_color)",532,532,532,532
"BrazenBastard",123,1682,1307,1047.42857142857
"BrcwnEyes",84,84,84,84
"BreadMin_WithButter",1085,1085,1085,1085
"BreakOfDawn21",69,69,69,69
"BreakfastTea",307,2459,673.5,871.785714285714
"Brenda",1534,5520,3527,3527
"Briar_Rose_the_Awoken_Maiden",334,334,334,334
"Briar_the_greyJedi",1845,1845,1845,1845
"BrideofKyloSolo",32,35,33.5,33.5
"BridgerEzra",985,985,985,985
"Brievel",166,166,166,166
"BrightBlueberries",43,3393,786,1169.14285714286
"BrightTerror",750,2244,988,1327.33333333333
"Bright_Boisterous_Bananas",348,1784,504,689.888888888889
"Bright_Elen",38,1073,405,475.111111111111
"Brightbear",4798,4798,4798,4798
"BrilliantLady",2939,2939,2939,2939
"British_Heroine",21,606,51.5,169.833333333333
"BroadwayBaggins",149,149,149,149
"Brokenstar",751,751,751,751
"Bronchiosaurus",1819,1819,1819,1819
"Bronzeinferno",193,896,460,493.2
"Bronzeling",22,22,22,22
"BroodingQuaker",678,678,678,678
"Brorifles (Kyloisadisneyprincess)",383,3004,2041,2007.8
"BrotherFromAnotherMother",283,3905,1503.5,1514.75
"BrotherofaStudio",180,180,180,180
"BrownEyesBrightEyes",1268,2134,1701,1701
"BrownGirlDreams",591,762,676.5,676.5
"Brumebird",210,631,259.5,316.666666666667
"BrunoAscomiseto (FerchFiddledelde)",47,537,292,292
