"","author","total_posts","avg_posts_year","avg_posts_month","avg_posts_week","min_rating","max_rating","med_rating","avg_rating","min_word_count","max_word_count","avg_word_count","min_paragraph_count","max_paragraph_count","avg_paragraph_count","tag1","tag2","tag3","log_avg_rating"
"7720","KoreRosemarinus",2,1,1,1,459,465,462,462,2078,783,1430.5,1,1,1,NA,NA,NA,6.13556489108174
"7721","korkiekenobi",1,1,1,1,65,65,65,65,1508,1508,1508,1,1,1,NA,NA,NA,4.17438726989564
"7722","Korpuskat",3,1.5,1,1,299,1965,1592,1285.33333333333,1086,648,734.666666666667,1,1,1,NA,NA,NA,7.15877336706232
"7723","Korra_n_stuff",1,1,1,1,807,807,807,807,6509,6509,6509,3,3,3,NA,NA,NA,6.69332366826995
"7724","KORsimp",2,2,1,1,206,281,243.5,243.5,1992,693,1342.5,1,1,1,NA,NA,NA,5.49511694252264
"7725","Korvescence_9",5,2.5,1.5,1,498,2191,901.5,1065.125,1257,909,7053.125,1,9,6.625,NA,NA,NA,6.97084744214812
"7726","KoryStarr",1,1,1,1,252,252,252,252,1029,1029,1029,1,1,1,NA,NA,NA,5.52942908751142
"7727","koryusai279",4,2,1,1,11,500,156.5,206,0,498,460.5,1,2,1.25,NA,NA,NA,5.32787616878958
"7728","Koschei0",1,1,1,1,145,243,194,194,942,997,969.5,2,2,2,NA,NA,NA,5.26785815906333
"7729","kosiah",1,1,1,1,198,198,198,198,2710,2710,2710,2,2,2,NA,NA,NA,5.28826703069454
"7730","koskareevesismyqueen",1,1,1,1,865,865,865,865,2970,2970,2970,1,1,1,NA,NA,NA,6.76272950693188
"7731","kosmeja",1,1,1,1,54,54,54,54,571,571,571,1,1,1,NA,NA,NA,3.98898404656427
"7732","Kosmoceras",1,1,1,1,64,64,64,64,63,63,63,1,1,1,NA,NA,NA,4.15888308335967
"7733","kotay",4,1.33333333333333,1,1,108,274,161,178,1320,7589,2051,1,1,1,NA,NA,NA,5.18178355029209
"7734","kotekenobii",3,3,1,1,855,1470,1343,1222.66666666667,2710,7615,4656.33333333333,1,1,1,NA,NA,NA,7.10878954470825
"7735","kotka212",1,1,1,1,1754,1754,1754,1754,2877,2877,2877,3,3,3,NA,NA,NA,7.46965417293213
"7736","KovasGuardian",1,1,1,1,3508,3508,3508,3508,1937,1937,1937,1,1,1,NA,NA,NA,8.16280135349207
"7737","Kovuash",1,1,1,1,570,570,570,570,1138,1138,1138,1,1,1,NA,NA,NA,6.3456363608286
"7738","krad_Elric",3,1.5,1,1,511,1140,1081,910.666666666667,0,13,40,1,1,1,NA,NA,NA,6.81417693202257
"7739","Krahka",1,1,1,1,282,727,500,522.6,1458,815,1799.8,1,1,1,NA,NA,NA,6.25881635308651
"7740","KrakenAce",1,1,1,1,290,290,290,290,512,512,512,1,1,1,NA,NA,NA,5.66988092298052
"7741","krakeneggs",3,1,1,1,430,3755,1111,1707.8,1006,765,653.4,1,2,1.2,NA,NA,NA,7.44296127147351
"7742","KrakinKraken",1,1,1,1,275,275,275,275,1291,1291,1291,1,1,1,NA,NA,NA,5.61677109766657
"7743","Krayt_spitter21",3,1.5,1.5,1,127,585,205,254.625,1094,810,630.125,1,1,1,NA,NA,NA,5.53979187454697
"7744","Kremdelacrem",1,1,1,1,1309,1309,1309,1309,1676,1676,1676,3,3,3,NA,NA,NA,7.1770187659099
"7745","kriffingpoe",2,2,2,1,1381,3597,2202,2345.5,3494,947,1461.5,1,1,1,NA,NA,NA,7.76025387776851
"7746","KriffingUnlucky",3,1.5,1,1,121,436,234,259.6,1041,821,1157,1,1,1,NA,NA,NA,5.55914198482994
"7747","krill-osk-wesk-0000002974383576 (lembas7)",1,1,1,1,138,138,138,138,6789,6789,6789,1,1,1,NA,NA,NA,4.92725368515721
"7748","Kris_99",3,3,1.5,1,515,889,749,725.5,1252,878,977.75,1,1,1,NA,NA,NA,6.58686107232424
"7749","Krisalt",1,1,1,1,401,401,401,401,675,675,675,1,1,1,NA,NA,NA,5.99396142730657
"7750","Krisl_24",1,1,1,1,394,394,394,394,932,932,932,1,1,1,NA,NA,NA,5.97635090929793
"7751","Krispin",2,2,1,1,35,37,36,36,284,341,312.5,1,1,1,NA,NA,NA,3.58351893845611
"7752","Krispycentral",1,1,1,1,49,49,49,49,10420,10420,10420,6,6,6,NA,NA,NA,3.89182029811063
"7753","krispydragonluminary",1,1,1,1,368,368,368,368,1449,1449,1449,1,1,1,NA,NA,NA,5.90808293816893
"7754","KristinaMarie",1,1,1,1,962,962,962,962,2612,2612,2612,1,1,1,NA,NA,NA,6.86901445066571
"7755","kristsune",2,1,1,1,186,198,192,192,271,686,478.5,1,1,1,NA,NA,NA,5.25749537202778
"7756","kriswithakay",1,1,1,1,3980,3980,3980,3980,1331,1331,1331,1,1,1,NA,NA,NA,8.28903709827848
"7757","krnberg",1,1,1,1,1483,1483,1483,1483,1747,1747,1747,1,1,1,NA,NA,NA,7.30182234213793
"7758","kroland",1,1,1,1,123,123,123,123,1244,1244,1244,1,1,1,NA,NA,NA,4.81218435537242
"7759","kruk",6,1.5,1.25,1,46,961,128,257.375,1481,9414,3121.25,1,17,3,NA,NA,NA,5.55053416534795
"7760","Krwzprtt",1,1,1,1,12,12,12,12,2362,2362,2362,1,1,1,NA,NA,NA,2.484906649788
"7761","kryptofreak13",1,1,1,1,362,365,363.5,363.5,1059,2101,1580,1,1,1,NA,NA,NA,5.89577929697357
"7762","KrystalAnime",1,1,1,1,1416,1416,1416,1416,4731,4731,4731,1,1,1,NA,NA,NA,7.25559127425367
"7763","KrystalKane",1,1,1,1,6029,6029,6029,6029,417,417,417,1,1,1,NA,NA,NA,8.70433643848941
"7764","KS_scream",1,1,1,1,16,16,16,16,2060,2060,2060,1,1,1,NA,NA,NA,2.77258872223978
"7765","Ksco",2,1,1,1,242,868,507,539,1724,350,1537.33333333333,1,1,1,NA,NA,NA,6.289715570909
"7766","KseniaB",2,2,1,1,174,197,185.5,185.5,1010,499,754.5,1,1,1,NA,NA,NA,5.22305488204749
"7767","KTapering",3,1.5,1,1,50,5271,468.5,1564.5,12042,744,4452.75,1,3,1.5,NA,NA,NA,7.35532156310894
"7768","KTarra",2,1,1,1,628,1332,980,980,2617,975,1796,1,1,1,NA,NA,NA,6.88755257166462
"7769","KTheKryptid",2,2,2,1,128,210,196,182.5,1700,2592,2187,1,1,1,NA,NA,NA,5.20675017302255
"7770","kuchiki977",1,1,1,1,1153,1153,1153,1153,135,135,135,2,2,2,NA,NA,NA,7.05012252026906
"7771","kuchikopi",1,1,1,1,13093,13093,13093,13093,18351,18351,18351,5,5,5,NA,NA,NA,9.47983301522775
"7772","Kulan",2,1,1,1,111,123,117,117,15038,4547,9792.5,1,5,3,"Obi-Wan Kenobi/Anakin SkywalkerObi-Wan Kenobi","Anakin Skywalkernan",NA,4.76217393479776
"7773","KungFu_Slippers",5,2.5,1.25,1,166,297,192,222.4,100,518,736.4,1,1,1,NA,NA,NA,5.40447756237643
"7774","Kunstpause",5,5,1,1,207,1000,633.5,630.625,1060,608,1385.75,1,1,1,NA,NA,NA,6.44671139110787
"7775","kuntze",1,1,1,1,191,191,191,191,6720,6720,6720,1,1,1,NA,NA,NA,5.25227342804663
"7776","kura_z_biura",1,1,1,1,96,96,96,96,2583,2583,2583,1,1,1,NA,NA,NA,4.56434819146784
"7777","KuraiTheFox",2,2,1,1,816,1550,1183,1183,0,0,0,1,4,2.5,NA,NA,NA,7.07580886397839
"7778","KuraiTsuky",2,1,1,1,4506,5153,4829.5,4829.5,340,681,510.5,1,1,1,NA,NA,NA,8.48249822161935
"7779","Kurama_Akiyama",3,3,1,1,36,6553,2453,3014,162,739,413,1,2,1.66666666666667,NA,NA,NA,8.01102337918644
"7780","kuresoto",4,1.33333333333333,1,1,1016,4039,1345,2169.6,1176,660,2195.2,1,1,1,NA,NA,NA,7.68229809774608
"7781","kurgaya",6,2,1,1.16666666666667,324,750,515,524.333333333333,1158,3123,1989.83333333333,1,1,1,NA,NA,NA,6.26212761439017
"7782","Kurie_Da_Dreamer2401",1,1,1,1,14,14,14,14,679,679,679,1,1,1,NA,NA,NA,2.63905732961526
"7783","kurizakusturiza",2,2,2,1,188,266,245,233,1581,6068,2748,1,4,2,NA,NA,NA,5.4510384535657
"7784","KurlyFrasier",5,2.5,1.5,1.16666666666667,444,1381,912.5,908.75,1069,804,1334.91666666667,1,1,1,NA,NA,NA,6.81207002884773
"7785","Kuro_Nekochi (Jigoku_no_hono)",1,1,1,1,1445,1445,1445,1445,486,486,486,2,2,2,NA,NA,NA,7.27586460054653
"7786","Kurohebi",6,3,1.33333333333333,1,396,1758,1036,1067.71428571429,1020,787,1477.85714285714,1,1,1,NA,NA,NA,6.97327546099012
"7787","Kursnic",3,3,1.5,1,415,587,519,517.333333333333,0,5,3.33333333333333,1,1,1,NA,NA,NA,6.24868741207505
"7788","KurtM",2,1,1,1,310,784,547,547,1094,3782,2438,1,1,1,NA,NA,NA,6.30444880242198
"7789","kurtoons",1,1,1,1,54,54,54,54,417,417,417,1,1,1,NA,NA,NA,3.98898404656427
"7790","Kurtssingh",4,2,1.5,1,564,1125,653.5,749,0,5,1.25,1,1,1,NA,NA,NA,6.61873898351722
"7791","Kutaisi",2,2,1,1,626,966,796,796,1067,1254,1160.5,1,1,1,NA,NA,NA,6.67959918584438
"7792","kuukielkaa",3,1.5,1,1,237,2864,790.5,1170.5,11653,3261,7958,1,8,3,NA,NA,NA,7.06518628693097
"7793","KuwdoraVids (kuwdora)",2,1,1,1,336,413,374.5,374.5,0,0,0,1,1,1,NA,NA,NA,5.92559180295727
"7794","kuzzzma",21,5.25,1.25,1,11,709,155.5,161.055555555556,0,62,26.6111111111111,1,1,1,"Moff Gideon & Orson KrennicMoff Gideon (Star Wars)","Orson Krennic","Original Stormtrooper Character(s) (Star Wars)Fashion & Couture",5.08174937102549
"7795","kvbrakid",1,1,1,1,438,438,438,438,939,939,939,1,1,1,NA,NA,NA,6.08221891037645
"7796","kvisan",1,1,1,1,1590,1590,1590,1590,1240,1240,1240,1,1,1,NA,NA,NA,7.37148929521428
"7797","kvlorens",1,1,1,1,1777,1777,1777,1777,19299,19299,19299,8,8,8,NA,NA,NA,7.48268182815465
"7798","kweenwriter",1,1,1,1,670,670,670,670,2451,2451,2451,2,2,2,NA,NA,NA,6.50727771238501
"7799","kxrstxncgn",1,1,1,1,921,921,921,921,8126,8126,8126,1,1,1,NA,NA,NA,6.82546003625531
"7800","ky1os_h0es",1,1,1,1,257,257,257,257,1395,1395,1395,1,1,1,NA,NA,NA,5.54907608489522
"7801","KyaFalcone",1,1,1,1,2936,2936,2936,2936,1778,1778,1778,1,1,1,NA,NA,NA,7.98480338973441
"7802","KyaKishinuma",1,1,1,1,1457,1457,1457,1457,2155,2155,2155,1,1,1,NA,NA,NA,7.2841348061952
"7803","kyber_ghost",2,2,1,1,837,849,843,843,1305,911,1108,1,1,1,NA,NA,NA,6.73696695800186
"7804","Kyber_Puffs",1,1,1,1,3,3,3,3,458,458,458,1,1,1,NA,NA,NA,1.09861228866811
"7805","kyber-erso (aoraki)",5,2.5,1.25,1,321,993,804,739.5,1016,544,806.833333333333,1,2,1.16666666666667,NA,NA,NA,6.60597428215085
"7806","kybercrvstals (admirial)",1,1,1,1,1083,1083,1083,1083,2054,2054,2054,1,1,1,NA,NA,NA,6.98749024700099
"7807","kybercrystal",2,1,1,1,574,903,738.5,738.5,1804,7925,4864.5,1,1,1,NA,NA,NA,6.60462110197143
"7808","kybercvnt",4,4,2,1,44,1373,523,619,11755,604,3636,1,5,1.8,NA,NA,NA,6.4281052726846
"7809","KyberHearts",4,4,1.33333333333333,1,96,4308,1086,1644,15902,9472,7338,1,6,4.5,NA,NA,NA,7.40488757561612
"7810","KyberHearts_And_StardustSouls",7,2.33333333333333,1.08333333333333,1,228,3417,618,993,1478,835,3140.71428571429,1,4,1.42857142857143,NA,NA,NA,6.90073066404517
"7811","kyberkandle (crownonychus)",1,1,1,1,1302,1302,1302,1302,378,378,378,1,1,1,NA,NA,NA,7.17165682276851
"7812","KyberKills",2,2,1,1,306,525,415.5,415.5,100,200,150,1,1,1,NA,NA,NA,6.0294826142955
"7813","kyberking",3,1.5,1,1,205,1338,722,755,1333,2601,1828.66666666667,1,1,1,"Orreliosthe complicated nature of Kalluzeb","Introspection","denied love confessions",6.62671774924902
"7814","kyberpistol",1,1,1,1,909,909,909,909,4406,4406,4406,1,1,1,NA,NA,NA,6.81234509417748
"7815","kyberqueen",1,1,1,1,978,1614,1296,1296,1191,844,1017.5,1,1,1,NA,NA,NA,7.16703787691222
"7816","Kyberstardust",1,1,1,1,211,211,211,211,846,846,846,1,1,1,NA,NA,NA,5.35185813347607
"7817","kybrkylo",1,1,1,1,455,455,455,455,1515,1515,1515,1,1,1,NA,NA,NA,6.12029741895095
"7818","Kyerie",1,1,1,1,1166,1166,1166,1166,43801,43801,43801,13,13,13,NA,NA,NA,7.06133436691044
"7819","kyitsya",2,1,1,1,569,869,719,719,4068,4936,4502,1,2,1.5,NA,NA,NA,6.57786135772105
"7820","kyjoraven",1,1,1,1,33,85,59,59,1488,1713,1600.5,1,1,1,NA,NA,NA,4.07753744390572
"7821","kyl_ohno_ren",1,1,1,1,71,71,71,71,1377,1377,1377,1,1,1,NA,NA,NA,4.26267987704132
"7822","Kyle_writes_41",1,1,1,1,6394,6394,6394,6394,7509,7509,7509,4,4,4,NA,NA,NA,8.76311532961979
"7823","kylejoseph",1,1,1,1,184,184,184,184,2321,2321,2321,1,1,1,NA,NA,NA,5.21493575760899
"7824","kylermalloy",2,2,1,1,614,1858,1236,1236,3015,905,1960,1,1,1,NA,NA,NA,7.11963563801764
"7825","KylerRenko",1,1,1,1,95,95,95,95,1682,1682,1682,2,2,2,NA,NA,NA,4.55387689160054
"7826","Kylo Hux (Loki_Likey_Thor_Odinson)",19,6.33333333333333,1.8,1.02083333333333,313,5189,1323,1598.65454545455,1023,988,940.909090909091,1,6,1.16363636363636,NA,NA,NA,7.37691764537458
"7827","Kylo_emolord_Ren",1,1,1,1,1040,1040,1040,1040,352,352,352,1,1,1,NA,NA,NA,6.94697599213542
"7828","kyloctillery",1,1,1,1,1262,1262,1262,1262,796,796,796,1,1,1,NA,NA,NA,7.14045304310116
"7829","kylogram",2,2,1,1,233,756,310,433,1407,727,944.666666666667,1,1,1,NA,NA,NA,6.07073772800249
"7830","Kylohhh",1,1,1,1,240,830,354,474.666666666667,1271,618,644.666666666667,1,1,1,NA,NA,NA,6.16261280330381
"7831","kyloox",2,2,1,1,70,336,222,227.2,1439,661,1024,1,1,1,NA,NA,NA,5.425830686847
"7832","KyloReam",2,2,1,1,351,2920,1635.5,1635.5,352,429,390.5,1,1,1,NA,NA,NA,7.39970384697844
"7833","kyloren_bensolo01",1,1,1,1,61,61,61,61,8762,8762,8762,4,4,4,NA,NA,NA,4.11087386417331
"7834","kylorenhasan8pack",1,1,1,1,173,173,173,173,754,754,754,1,1,1,NA,NA,NA,5.15329159449778
"7835","kylorensith",4,2,1.25,1,520,2047,790.5,1037,1486,5980,3388,1,2,1.75,NA,NA,NA,6.94408720822953
"7836","KyloRentheEmoOverlord",1,1,1,1,8153,8153,8153,8153,5208,5208,5208,14,14,14,NA,NA,NA,9.00614123666291
"7837","kylorevan",1,1,1,1,645,645,645,645,1594,1594,1594,1,1,1,NA,NA,NA,6.46925031679577
"7838","Kylos_Right_Nut",1,1,1,1,167,167,167,167,1250,1250,1250,1,1,1,"Kylo Ren","Kylo Ren/ReaderBen Solo","Readerfairytale AU",5.11799381241676
"7839","kylosbeanswolo",1,1,1,1,630,630,630,630,937,937,937,1,1,1,NA,NA,NA,6.44571981938558
"7840","kylosbrickhousebody",1,1,1,1,4956,4956,4956,4956,1007,1007,1007,1,1,1,NA,NA,NA,8.50835424274903
"7841","KylosKitten",1,1,1,1,4310,4310,4310,4310,3047,3047,3047,1,1,1,NA,NA,NA,8.36869318309779
"7842","kylostahp (hawkeward)",2,2,1,1,133,196,164.5,164.5,1266,790,1028,1,1,1,NA,NA,NA,5.10291057020543
"7843","kyloxreytfa (Amethyst214)",1,1,1,1,490,490,490,490,2837,2837,2837,1,1,1,NA,NA,NA,6.19440539110467
"7844","kylux_nonsense",1,1,1,1,441,441,441,441,482,482,482,1,1,1,NA,NA,NA,6.08904487544685
"7845","kyluxtrashbin (Starkiller95)",1,1,1,1,1044,1044,1044,1044,723,723,723,1,1,1,NA,NA,NA,6.95081476844258
"7846","kyluxtrashcompactor",1,1,1,1,1417,1417,1417,1417,1211,1211,1211,1,1,1,NA,NA,NA,7.25629723969068
"7847","Kyluxtrashpit (ApostateRevolutionary)",2,1,1,1,1059,2204,1631.5,1631.5,1580,2275,1927.5,1,1,1,NA,NA,NA,7.39725511603338
"7848","KyluxXoXo",1,1,1,1,676,676,676,676,6,6,6,1,1,1,NA,NA,NA,6.51619307604296
"7849","Kynia",1,1,1,1,432,432,432,432,319,319,319,1,1,1,NA,NA,NA,6.06842558824411
"7850","kyokairan",1,1,1,1,401,401,401,401,2940,2940,2940,2,2,2,NA,NA,NA,5.99396142730657
"7851","KyonoPanda",1,1,1,1,215,215,215,215,2663,2663,2663,1,1,1,NA,NA,NA,5.37063802812766
"7852","Kyooka",1,1,1,1,550,550,550,550,7144,7144,7144,5,5,5,NA,NA,NA,6.30991827822652
"7853","KyoshiWarrior1997",3,1,1,1,566,6765,1242,2857.66666666667,107217,809,43188.3333333333,1,68,26.6666666666667,NA,NA,NA,7.95776072001065
"7854","kypher",6,6,1.2,1,301,1432,803.5,821.333333333333,1081,7306,3185.66666666667,1,9,2.5,NA,NA,NA,6.7109290359853
"7855","Kyra_Neko_Rei",1,1,1,1,2035,2035,2035,2035,1094,1094,1094,1,1,1,NA,NA,NA,7.6182510978767
"7856","Kyram (BrokenApril)",1,1,1,1,646,646,646,646,922,922,922,1,1,1,NA,NA,NA,6.4707995037826
"7857","kythwena",1,1,1,1,111,111,111,111,200,200,200,1,1,1,NA,NA,NA,4.70953020131233
"7858","KyuremKing",3,1.5,1.5,1,29,1303,151,408.5,1111,4812,3276.75,1,3,2.5,"nanLuke Skywalker","Fay (Star Wars)","The Force (Star Wars)",6.01249191430006
"7859","kyuuketsukirui",2,2,1,1,296,387,341.5,341.5,100,150,125,1,1,1,NA,NA,NA,5.83334767901084
"7860","Kyveli",1,1,1,1,1531,1531,1531,1531,1511,1511,1511,1,1,1,NA,NA,NA,7.33367639565768
"7861","L_awlietxoxx",3,3,1.5,1,1975,2814,2506,2431.66666666667,10481,1792,10000,1,2,1.33333333333333,NA,NA,NA,7.79633217228878
"7862","L_Lend",2,2,1,1,37,362,78.5,139,1029,818,1359,1,1,1,NA,NA,NA,4.93447393313069
"7863","L_of_the_Stars",4,4,1,1,532,965,740,744.25,1322,626,671.25,1,1,1,NA,NA,NA,6.61237699989589
"7864","L_Xi",1,1,1,1,15,15,15,15,219,219,219,1,1,1,"nannanDeath","Grief/Mourning","burial ritual",2.70805020110221
"7865","La_Califfa",1,1,1,1,3095,3095,3095,3095,10737,10737,10737,2,2,2,NA,NA,NA,8.0375431851187
"7866","La_Isla",1,1,1,1,32,32,32,32,1447,1447,1447,1,1,1,NA,NA,NA,3.46573590279973
"7867","La_Signorina_Verdi",1,1,1,1,326,326,326,326,21,21,21,1,1,1,"Armitage Hux/Ben Solo","Kylo Ren","Armitage Hux/Kylo RenArmitage Hux",5.78689738136671
"7868","LaasDinok451",4,4,1.33333333333333,1,30,267,151.5,150,1055,2670,1883.25,1,1,1,NA,NA,NA,5.01063529409626
"7869","labeth_midori",1,1,1,1,251,251,251,251,181,181,181,1,1,1,NA,NA,NA,5.52545293913178
"7870","Labyrinth_Runner",9,3,1.66666666666667,1,85,1966,658.5,716.6875,1014,885,6232.8125,1,31,4.625,NA,NA,NA,6.57463990179852
"7871","LaCacciatrice (orphan_account)",1,1,1,1,1952,1952,1952,1952,1796,1796,1796,1,1,1,NA,NA,NA,7.57660976697304
"7872","Lacedra",1,1,1,1,12964,12964,12964,12964,39895,39895,39895,12,12,12,NA,NA,NA,9.46993156426144
"7873","LaceFedora",3,3,1.5,1,2116,2588,2262,2322,1683,469,866,1,1,1,NA,NA,NA,7.75018416225784
"7874","lacenda",1,1,1,1,672,672,672,672,1012,1012,1012,1,1,1,NA,NA,NA,6.51025834052315
"7875","LacePendragon",1,1,1,1,4296,4296,4296,4296,2857,2857,2857,1,1,1,NA,NA,NA,8.3654396361887
"7876","lachlan_ur",1,1,1,1,69,69,69,69,0,0,0,1,1,1,"nanPoe DameronCollage","Aesthetic Collage","WTF",4.23410650459726
"7877","LacieDayParade",1,1,1,1,335,746,540.5,540.5,465,509,487,1,1,1,NA,NA,NA,6.29249463707926
"7878","LacieFuyu",10,3.33333333333333,1.33333333333333,1,69,7153,1025,1847.90909090909,1659,942,2184.18181818182,1,1,1,"Obi-Wan Kenobi & Ahsoka TanoObi-Wan Kenobi","Ahsoka TanoPadawan Novel Reference (Star Wars)","Obi-Wan Kenobi POV",7.52181005776059
"7879","lackingfivebraincells",1,1,1,1,190,190,190,190,398,398,398,1,1,1,NA,NA,NA,5.24702407216049
"7880","lacropolish",1,1,1,1,99,99,99,99,5140,5140,5140,3,3,3,NA,NA,NA,4.59511985013459
"7881","ladanse",2,2,2,1,1714,2531,2145,2130,309,481,1350.66666666667,1,1,1,NA,NA,NA,7.66387725870347
"7882","LadeOfPearls",2,2,1,1,15,19,17,17,1027,325,676,1,2,1.5,NA,NA,NA,2.83321334405622
"7883","ladielazarus",1,1,1,1,1267,1267,1267,1267,322,322,322,1,1,1,NA,NA,NA,7.14440718032114
"7884","Ladies_of_Ren",2,1,1,1,24,53,38.5,38.5,1232,4700,2966,1,1,1,NA,NA,NA,3.65065824129374
"7885","Lady_Akira_Skywalker",1,1,1,1,1558,1558,1558,1558,5317,5317,5317,2,2,2,NA,NA,NA,7.35115822643069
"7886","Lady_Arkytior_of_Dunans",7,7,1.75,1,53,241,87.5,118.8,1061,730,1047.8,1,8,1.7,NA,NA,NA,4.77744140692854
"7887","lady_chibineko",1,1,1,1,225,225,225,225,2879,2879,2879,1,1,1,NA,NA,NA,5.41610040220442
"7888","Lady_Elwing",3,1,1,1,322,830,582,578,2518,5476,2842.66666666667,1,1,1,NA,NA,NA,6.35957386867238
"7889","Lady_Felucia",36,7.2,1.26666666666667,1,153,2806,966,1039,10550,8932,6036.34146341463,1,8,2.1219512195122,NA,NA,NA,6.94601399109923
"7890","Lady_Gadfly",1,1,1,1,793,793,793,793,12109,12109,12109,1,1,1,NA,NA,NA,6.67582322163485
"7891","Lady_Ganesh",3,1,1,1,218,370,343,310.333333333333,200,745,502.333333333333,1,1,1,NA,NA,NA,5.73764698860896
"7892","Lady_Irizi",12,6,1.21428571428571,1,61,946,176.5,242.25,1010,844,508.583333333333,1,1,1,NA,NA,NA,5.48997025077088
"7893","Lady_Iwa",5,1.66666666666667,1,1,92,1595,658.5,701.666666666667,13,9469,3219,1,3,1.33333333333333,"Kit Fisto/CT-7567","RexKit Fisto","CT-7567",6.55345845744837
"7894","Lady_Joestar",1,1,1,1,134,134,134,134,724,724,724,1,1,1,NA,NA,NA,4.89783979995091
"7895","Lady_Kagewaki",6,2,1,1,149,562,347,347.833333333333,1219,4985,2242.66666666667,1,1,1,NA,NA,NA,5.85172343784914
"7896","Lady_Katana4544 (orphan_account)",22,3.66666666666667,1.22222222222222,1,100,2513,462,700.6,100,911,630.685714285714,1,5,1.11428571428571,NA,NA,NA,6.55193711076339
"7897","Lady_Katarios",2,1,1,1,101,217,159,159,2288,2288,2288,1,1,1,NA,NA,NA,5.06890420222023
"7898","Lady_Lala",2,2,1,1,13,320,166.5,166.5,930,978,954,1,1,1,NA,NA,NA,5.1149953094205
"7899","lady_leia_solo (tatygirl90)",1,1,1,1,544,544,544,544,287,287,287,1,1,1,NA,NA,NA,6.29894924685594
"7900","Lady_Lombax",2,2,1,1,10640,99568,55104,55104,1717,3013,2365,1,1,1,NA,NA,NA,10.9169775877874
"7901","lady_mab",5,2.5,1,1.5,41,341,98,132.6,1515,3889,2274.8,1,1,1,"Cere Junda & Trilla Suduri","Second SisterCere Junda","Trilla Suduri",4.88733707775176
"7902","lady_needless_litany",9,3,1.25,1,49,707,170,257.909090909091,1270,658,2166.27272727273,1,2,1.09090909090909,NA,NA,NA,5.55260716201048
"7903","Lady_of_Haven",1,1,1,1,894,894,894,894,7318,7318,7318,1,1,1,NA,NA,NA,6.79570577517351
"7904","Lady_of_the_Spirit",2,1,1,1,1021,1896,1458.5,1458.5,1396,2823,2109.5,1,1,1,NA,NA,NA,7.28516378930778
"7905","lady_pug",2,2,1,1,962,3624,2293,2293,3634,7171,5402.5,1,2,1.5,NA,NA,NA,7.7376162828579
"7906","Lady_Saddlebred",1,1,1,1,2219,2219,2219,2219,1140,1140,1140,1,1,1,NA,NA,NA,7.70481192293259
"7907","Lady_Sci_Fi",1,1,1,1,752,752,752,752,3076,3076,3076,1,1,1,NA,NA,NA,6.62273632394984
"7908","Lady_Soile",38,9.5,1.72916666666667,1,469,7407,1998,2311.47727272727,1030,7517,3461.79545454545,1,4,1.13636363636364,NA,NA,NA,7.74564211111833
"7909","Lady_Vader_76 (TricksterxArchangel)",1,1,1,1,71,71,71,71,1968,1968,1968,2,2,2,NA,NA,NA,4.26267987704132
"7910","lady-of-the-lotus (witchfire24)",1,1,1,1,699,699,699,699,1740,1740,1740,1,1,1,NA,NA,NA,6.54965074223381
"7911","Lady1Venus",1,1,1,1,84,84,84,84,1182,1182,1182,1,1,1,NA,NA,NA,4.43081679884331
"7912","ladyames",1,1,1,1,672,672,672,672,408,408,408,1,1,1,NA,NA,NA,6.51025834052315
"7913","LadyAndHerCat",1,1,1,1,1874,1874,1874,1874,904,904,904,1,1,1,NA,NA,NA,7.53583046279837
"7914","LadyAnidala",5,1.66666666666667,1.66666666666667,1,790,1606,884,1125,1225,3059,2271.8,1,4,2.2,"Padmé Amidala/Anakin Skywalker","CT-7567","Padmé Amidala",7.02553831463852
"7915","ladyarcherfan3",15,3,1.08,1,129,1085,582,512.4,1099,987,2591.46666666667,1,1,1,NA,NA,NA,6.23910557002258
"7916","ladyazura",1,1,1,1,994,994,994,994,610,610,610,1,1,1,NA,NA,NA,6.90173720665657
"7917","ladybirdbee",4,2,1.25,1,701,3084,1037.5,1465,1393,764,1601.5,1,3,1.75,NA,NA,NA,7.28961052145117
"7918","LadyBoltonToYou",1,1,1,1,882,882,882,882,9054,9054,9054,7,7,7,NA,NA,NA,6.78219205600679
"7919","Ladybug_21",3,1,1,1,185,817,356,452.666666666667,1500,3776,9953,1,1,1,NA,NA,NA,6.11515601945053
"7920","ladybuglissajo",1,1,1,1,167,167,167,167,601,601,601,1,1,1,NA,NA,NA,5.11799381241676
"7921","LadyCharity",1,1,1,1,874,874,874,874,3375,3375,3375,1,1,1,NA,NA,NA,6.77308037565554
"7922","LadyCorazon",12,6,1.66666666666667,1,97,2337,474.5,624.142857142857,1718,823,2878.5,1,3,1.21428571428571,NA,NA,NA,6.43637927989612
"7923","LadyDae",4,1.33333333333333,1.33333333333333,1,1987,10294,4746.5,5443.5,1145,699,2025,1,1,1,NA,NA,NA,8.60217751532123
"7924","LadyDeb",2,2,1,1,3539,12229,7884,7884,14089,86047,50068,19,4,11.5,NA,NA,NA,8.97259066827261
"7925","ladydetective",1,1,1,1,476,476,476,476,1487,1487,1487,1,1,1,NA,NA,NA,6.16541785423142
"7926","LadyDi418",1,1,1,1,494,494,494,494,350,350,350,1,1,1,NA,NA,NA,6.20253551718792
"7927","LadyDisdayne",11,5.5,1.5,1,453,1785,788.5,923.571428571429,1086,973,2855.14285714286,1,1,1,NA,NA,NA,6.82824814215065
